NAME	TITLE	SCORE	
SLC25A21-AS1	SLC25A21 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44298]	1.3262951	
ADGRL4	adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822]	1.3244771	
IL11RA	interleukin 11 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5967]	1.3143413	
CYP4V2	cytochrome P450 family 4 subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:23198]	1.3141001	
NPHS1	NPHS1 adhesion molecule, nephrin [Source:HGNC Symbol;Acc:HGNC:7908]	1.3119926	
MEGF11	multiple EGF like domains 11 [Source:HGNC Symbol;Acc:HGNC:29635]	1.3093721	
LUZP2	leucine zipper protein 2 [Source:HGNC Symbol;Acc:HGNC:23206]	1.3092177	
PROM2	prominin 2 [Source:HGNC Symbol;Acc:HGNC:20685]	1.3061018	
BLACAT1	BLACAT1 overlapping LEMD1 locus [Source:HGNC Symbol;Acc:HGNC:48597]	1.3057321	
PWWP3B	PWWP domain containing 3B [Source:HGNC Symbol;Acc:HGNC:26583]	1.3034389	
GPR75	G protein-coupled receptor 75 [Source:HGNC Symbol;Acc:HGNC:4526]	1.3021785	
IL20RB	interleukin 20 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6004]	1.3001796	
CPZ	carboxypeptidase Z [Source:HGNC Symbol;Acc:HGNC:2333]	1.299226	
ARSG	arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]	1.2960812	
WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	1.29576	
CCDC9B	coiled-coil domain containing 9B [Source:HGNC Symbol;Acc:HGNC:33488]	1.2956604	
PCDHA9	protocadherin alpha 9 [Source:HGNC Symbol;Acc:HGNC:8675]	1.2934405	
EBLN2	endogenous Bornavirus like nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:25493]	1.2924817	
LINC02128	long intergenic non-protein coding RNA 2128 [Source:HGNC Symbol;Acc:HGNC:52986]	1.291649	
TRDN	triadin [Source:HGNC Symbol;Acc:HGNC:12261]	1.2853826	
XG	Xg glycoprotein (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:12806]	1.2845671	
TMPPE	transmembrane protein with metallophosphoesterase domain [Source:HGNC Symbol;Acc:HGNC:33865]	1.2826678	
ANKRD65	ankyrin repeat domain 65 [Source:HGNC Symbol;Acc:HGNC:42950]	1.2806596	
CACNG8	calcium voltage-gated channel auxiliary subunit gamma 8 [Source:HGNC Symbol;Acc:HGNC:13628]	1.2805164	
LINGO2	leucine rich repeat and Ig domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21207]	1.2769032	
TAFA2	TAFA chemokine like family member 2 [Source:HGNC Symbol;Acc:HGNC:21589]	1.2757204	
DICER1-AS1	DICER1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43017]	1.2736329	
AKR1C1	aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]	1.2722529	
NKAIN4	sodium/potassium transporting ATPase interacting 4 [Source:HGNC Symbol;Acc:HGNC:16191]	1.2712363	
RBM24	RNA binding motif protein 24 [Source:HGNC Symbol;Acc:HGNC:21539]	1.2710812	
ACVR1C	activin A receptor type 1C [Source:HGNC Symbol;Acc:HGNC:18123]	1.2679907	
ZNF396	zinc finger protein 396 [Source:HGNC Symbol;Acc:HGNC:18824]	1.2656475	
ZEB2	zinc finger E-box binding homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14881]	1.2647451	
S100A14	S100 calcium binding protein A14 [Source:HGNC Symbol;Acc:HGNC:18901]	1.258485	
PDE10A	phosphodiesterase 10A [Source:HGNC Symbol;Acc:HGNC:8772]	1.2581384	
ONECUT1	one cut homeobox 1 [Source:HGNC Symbol;Acc:HGNC:8138]	1.2571466	
WNT5B	Wnt family member 5B [Source:HGNC Symbol;Acc:HGNC:16265]	1.2549509	
TSPEAR	thrombospondin type laminin G domain and EAR repeats [Source:HGNC Symbol;Acc:HGNC:1268]	1.252864	
CAPN11	calpain 11 [Source:HGNC Symbol;Acc:HGNC:1478]	1.2520876	
GNB3	G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]	1.2491528	
ADARB2	adenosine deaminase RNA specific B2 (inactive) [Source:HGNC Symbol;Acc:HGNC:227]	1.2484463	
CLIC4P1	chloride intracellular channel 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49797]	1.2484298	
CDH7	cadherin 7 [Source:HGNC Symbol;Acc:HGNC:1766]	1.2483164	
VWC2	von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30200]	1.2466978	
ITGB8	integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]	1.2452574	
MLXP1	MLX pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54600]	1.2440717	
PYROXD2	pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:HGNC Symbol;Acc:HGNC:23517]	1.241195	
SVOPL	SVOP like [Source:HGNC Symbol;Acc:HGNC:27034]	1.2399603	
ADAMTSL1	ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]	1.2389091	
LINC01232	long intergenic non-protein coding RNA 1232 [Source:HGNC Symbol;Acc:HGNC:49755]	1.2368369	
SDK2	sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]	1.2358618	
HFM1	helicase for meiosis 1 [Source:HGNC Symbol;Acc:HGNC:20193]	1.2335771	
GOLGA6L10	golgin A6 family like 10 [Source:HGNC Symbol;Acc:HGNC:37228]	1.2286727	
SLC25A27	solute carrier family 25 member 27 [Source:HGNC Symbol;Acc:HGNC:21065]	1.227062	
ASNSP1	ASNS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:754]	1.2197906	
MYL5	myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]	1.2151716	
MTMR11	myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]	1.2150241	
CACNA1F	calcium voltage-gated channel subunit alpha1 F [Source:HGNC Symbol;Acc:HGNC:1393]	1.2123349	
TENM1	teneurin transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:8117]	1.2120875	
CUZD1	CUB and zona pellucida like domains 1 [Source:HGNC Symbol;Acc:HGNC:17937]	1.211111	
MILIP	MYC inducible lncRNA inactivating p53 [Source:HGNC Symbol;Acc:HGNC:43649]	1.210985	
LINC01234	long intergenic non-protein coding RNA 1234 [Source:HGNC Symbol;Acc:HGNC:49757]	1.210225	
HRC	histidine rich calcium binding protein [Source:HGNC Symbol;Acc:HGNC:5178]	1.2088568	
GIPC3	GIPC PDZ domain containing family member 3 [Source:HGNC Symbol;Acc:HGNC:18183]	1.2085617	
CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	1.2070045	
PAH	phenylalanine hydroxylase [Source:HGNC Symbol;Acc:HGNC:8582]	1.2061026	
PPP1R26-AS1	PPP1R26 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48717]	1.2055509	
SKOR2	SKI family transcriptional corepressor 2 [Source:HGNC Symbol;Acc:HGNC:32695]	1.2041734	
PCDH15	protocadherin related 15 [Source:HGNC Symbol;Acc:HGNC:14674]	1.2030867	
ABCC6	ATP binding cassette subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:57]	1.2020866	
ZNF233	zinc finger protein 233 [Source:HGNC Symbol;Acc:HGNC:30946]	1.2020705	
SNED1	sushi, nidogen and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:24696]	1.2013218	
TIFA	TRAF interacting protein with forkhead associated domain [Source:HGNC Symbol;Acc:HGNC:19075]	1.2009298	
CCDC162P	coiled-coil domain containing 162, pseudogene [Source:HGNC Symbol;Acc:HGNC:21565]	1.1990917	
ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	1.1978557	
TNNI1	troponin I1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11945]	1.1974634	
SRRM4	serine/arginine repetitive matrix 4 [Source:HGNC Symbol;Acc:HGNC:29389]	1.1969285	
PABPC1P4	poly(A) binding protein cytoplasmic 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:8563]	1.1939183	
USP3	ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626]	1.193306	
ABCB4	ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45]	1.1929791	
ANKRD36	ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]	1.1920292	
RTBDN	retbindin [Source:HGNC Symbol;Acc:HGNC:30310]	1.1918632	
MEG3	maternally expressed 3 [Source:HGNC Symbol;Acc:HGNC:14575]	1.1915058	
MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7038]	1.1913363	
GJA4	gap junction protein alpha 4 [Source:HGNC Symbol;Acc:HGNC:4278]	1.1894152	
KC6	keratoconus gene 6 [Source:NCBI gene (formerly Entrezgene);Acc:641516]	1.1878715	
MAP1LC3C	microtubule associated protein 1 light chain 3 gamma [Source:HGNC Symbol;Acc:HGNC:13353]	1.1871454	
POU3F4	POU class 3 homeobox 4 [Source:HGNC Symbol;Acc:HGNC:9217]	1.1867552	
NTF3	neurotrophin 3 [Source:HGNC Symbol;Acc:HGNC:8023]	1.1842126	
GIHCG	GIHCG inhibitor of miR-200b/200a/429 expression [Source:HGNC Symbol;Acc:HGNC:52649]	1.1838579	
MIR302C	microRNA 302c [Source:HGNC Symbol;Acc:HGNC:31764]	1.1833067	
PYGO1	pygopus family PHD finger 1 [Source:HGNC Symbol;Acc:HGNC:30256]	1.1828796	
GOLGA2P7	GOLGA2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49516]	1.1808987	
PCDHAC2	protocadherin alpha subfamily C, 2 [Source:HGNC Symbol;Acc:HGNC:8677]	1.1791517	
NEB	nebulin [Source:HGNC Symbol;Acc:HGNC:7720]	1.1767389	
POU6F2	POU class 6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:21694]	1.1762884	
BRICD5	BRICHOS domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28309]	1.1745024	
CARF	calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435]	1.1742176	
PDGFA	platelet derived growth factor subunit A [Source:HGNC Symbol;Acc:HGNC:8799]	1.1716751	
PLSCR4	phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]	1.1700386	
ENSG00000205890	novel transcript, antisense to CCDC64B	1.1698886	
EOLA2-DT	EOLA2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48579]	1.1695074	
ZNF222	zinc finger protein 222 [Source:HGNC Symbol;Acc:HGNC:13015]	1.1690897	
SUCLG2-DT	SUCLG2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49643]	1.1681907	
EFHC2	EF-hand domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26233]	1.1628993	
RNF207	ring finger protein 207 [Source:HGNC Symbol;Acc:HGNC:32947]	1.1612008	
ACKR3	atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]	1.1596423	
HMBOX1	homeobox containing 1 [Source:HGNC Symbol;Acc:HGNC:26137]	1.1584957	
NOXA1	NADPH oxidase activator 1 [Source:HGNC Symbol;Acc:HGNC:10668]	1.153888	
RRAGB	Ras related GTP binding B [Source:HGNC Symbol;Acc:HGNC:19901]	1.1497524	
TTN-AS1	TTN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44124]	1.1495446	
INSM1	INSM transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:6090]	1.1483341	
FMN1	formin 1 [Source:HGNC Symbol;Acc:HGNC:3768]	1.147195	
H2BC19P	H2B clustered histone 19, pseudogene [Source:HGNC Symbol;Acc:HGNC:20517]	1.1444607	
FAM218A	family with sequence similarity 218 member A [Source:HGNC Symbol;Acc:HGNC:26466]	1.1441327	
LRG1	leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:29480]	1.1430751	
ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]	1.1413643	
HES4	hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]	1.1407712	
COL9A2	collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]	1.140419	
FAM228B	family with sequence similarity 228 member B [Source:HGNC Symbol;Acc:HGNC:24736]	1.1399316	
ARSD	arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717]	1.1394491	
STK32A	serine/threonine kinase 32A [Source:HGNC Symbol;Acc:HGNC:28317]	1.139163	
ZNF658B	zinc finger protein 658B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:32033]	1.1364106	
CRTAC1	cartilage acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:14882]	1.1362997	
C2CD4C	C2 calcium dependent domain containing 4C [Source:HGNC Symbol;Acc:HGNC:29417]	1.1361814	
RIPPLY3	ripply transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:3047]	1.1346889	
RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]	1.1346601	
LMNTD2-AS1	LMNTD2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41204]	1.1332822	
TAF1A-AS1	TAF1A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40573]	1.1330557	
XKRX	XK related X-linked [Source:HGNC Symbol;Acc:HGNC:29845]	1.1330416	
CROCCP3	CROCC pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29405]	1.1329875	
GABRE	gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]	1.1304911	
ALPG	alkaline phosphatase, germ cell [Source:HGNC Symbol;Acc:HGNC:441]	1.1296843	
GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B [Source:HGNC Symbol;Acc:HGNC:16768]	1.1241753	
CHRM4	cholinergic receptor muscarinic 4 [Source:HGNC Symbol;Acc:HGNC:1953]	1.1233519	
APBB3	amyloid beta precursor protein binding family B member 3 [Source:HGNC Symbol;Acc:HGNC:20708]	1.1205528	
THAP7-AS1	THAP7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41013]	1.1183369	
REPS2	RALBP1 associated Eps domain containing 2 [Source:HGNC Symbol;Acc:HGNC:9963]	1.1160026	
ENSG00000284294	novel transcript	1.1152829	
MAN2B2	mannosidase alpha class 2B member 2 [Source:HGNC Symbol;Acc:HGNC:29623]	1.1144304	
CR1L	complement C3b/C4b receptor 1 like [Source:HGNC Symbol;Acc:HGNC:2335]	1.11371	
CAPN12	calpain 12 [Source:HGNC Symbol;Acc:HGNC:13249]	1.1111162	
TVP23C	trans-golgi network vesicle protein 23 homolog C [Source:HGNC Symbol;Acc:HGNC:30453]	1.1097294	
SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	1.1097267	
POLR1HASP	POLR1H antisense, pseudogene [Source:HGNC Symbol;Acc:HGNC:13924]	1.1096196	
FHIT	fragile histidine triad diadenosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3701]	1.1053482	
LINC01415	long intergenic non-protein coding RNA 1415 [Source:HGNC Symbol;Acc:HGNC:50709]	1.1050541	
TMEM255B	transmembrane protein 255B [Source:HGNC Symbol;Acc:HGNC:28297]	1.1033593	
ZNF892	zinc finger protein 892 [Source:HGNC Symbol;Acc:HGNC:38707]	1.1023443	
ENSG00000259203	novel transcript	1.1015307	
SMIM10	small integral membrane protein 10 [Source:HGNC Symbol;Acc:HGNC:41913]	1.0981724	
GARIN1B	golgi associated RAB2 interactor 1B [Source:HGNC Symbol;Acc:HGNC:30704]	1.0942739	
FAM220CP	family with sequence similarity 220 member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:43640]	1.0937716	
TRAM1L1	translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371]	1.0908892	
HSPA1L	heat shock protein family A (Hsp70) member 1 like [Source:HGNC Symbol;Acc:HGNC:5234]	1.0886264	
IGDCC4	immunoglobulin superfamily DCC subclass member 4 [Source:HGNC Symbol;Acc:HGNC:13770]	1.0871627	
HMCN2	hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293]	1.0870388	
SPRED3	sprouty related EVH1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31041]	1.0831792	
MCMDC2	minichromosome maintenance domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26368]	1.0808928	
HCLS1	hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844]	1.0807006	
DPP10	dipeptidyl peptidase like 10 [Source:HGNC Symbol;Acc:HGNC:20823]	1.0723487	
FRMPD3	FERM and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29382]	1.0720159	
SLC22A20P	solute carrier family 22 member 20, pseudogene [Source:HGNC Symbol;Acc:HGNC:29867]	1.0715822	
PNMA8B	PNMA family member 8B [Source:HGNC Symbol;Acc:HGNC:29206]	1.0705241	
CHMP1B2P	charged multivesicular body protein 1B2, pseudogene [Source:HGNC Symbol;Acc:HGNC:49380]	1.0695722	
ZNF490	zinc finger protein 490 [Source:HGNC Symbol;Acc:HGNC:23705]	1.0681976	
POGLUT2	protein O-glucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:19350]	1.0673314	
FAM20A	FAM20A golgi associated secretory pathway pseudokinase [Source:HGNC Symbol;Acc:HGNC:23015]	1.0672297	
GRIA3	glutamate ionotropic receptor AMPA type subunit 3 [Source:HGNC Symbol;Acc:HGNC:4573]	1.0670835	
SUNO1	S-phase upregulated non-coding 1 [Source:HGNC Symbol;Acc:HGNC:55385]	1.0653738	
USHBP1	USH1 protein network component harmonin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24058]	1.0651952	
OR7E14P	olfactory receptor family 7 subfamily E member 14 pseudogene [Source:HGNC Symbol;Acc:HGNC:8385]	1.0639768	
SKIDA1	SKI/DACH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32697]	1.0635693	
TBC1D3D	TBC1 domain family member 3D [Source:HGNC Symbol;Acc:HGNC:28944]	1.0616771	
ZMAT1	zinc finger matrin-type 1 [Source:HGNC Symbol;Acc:HGNC:29377]	1.0591125	
LMO3	LIM domain only 3 [Source:HGNC Symbol;Acc:HGNC:6643]	1.0588783	
NGEF	neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]	1.0560541	
DDX60	DExD/H-box helicase 60 [Source:HGNC Symbol;Acc:HGNC:25942]	1.052137	
CORO6	coronin 6 [Source:HGNC Symbol;Acc:HGNC:21356]	1.0517712	
CEBPD	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]	1.0495939	
PPP1R3C	protein phosphatase 1 regulatory subunit 3C [Source:HGNC Symbol;Acc:HGNC:9293]	1.0488806	
PCDHGB5	protocadherin gamma subfamily B, 5 [Source:HGNC Symbol;Acc:HGNC:8712]	1.0468394	
PRMT8	protein arginine methyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:5188]	1.046295	
CAMK1G	calcium/calmodulin dependent protein kinase IG [Source:HGNC Symbol;Acc:HGNC:14585]	1.0417984	
PRTG	protogenin [Source:HGNC Symbol;Acc:HGNC:26373]	1.0386304	
LINC01122	long intergenic non-protein coding RNA 1122 [Source:HGNC Symbol;Acc:HGNC:49267]	1.0382425	
PCDHB17P	protocadherin beta 17 pseudogene [Source:HGNC Symbol;Acc:HGNC:14547]	1.03802	
SLC38A4-AS1	SLC38A4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56178]	1.037618	
IFIH1	interferon induced with helicase C domain 1 [Source:HGNC Symbol;Acc:HGNC:18873]	1.0373272	
PCDHA6	protocadherin alpha 6 [Source:HGNC Symbol;Acc:HGNC:8672]	1.036466	
ECEL1P1	endothelin converting enzyme like 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14017]	1.0355306	
ACSM3	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	1.0344398	
NUP62CL	nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]	1.0341029	
PBLD	phenazine biosynthesis like protein domain containing [Source:HGNC Symbol;Acc:HGNC:23301]	1.0334134	
MTCO1P12	MT-CO1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52014]	1.0294183	
BHLHE41	basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]	1.0292282	
SYCE2	synaptonemal complex central element protein 2 [Source:HGNC Symbol;Acc:HGNC:27411]	1.0288826	
STRADA	STE20 related adaptor alpha [Source:HGNC Symbol;Acc:HGNC:30172]	1.0283339	
TMC1	transmembrane channel like 1 [Source:HGNC Symbol;Acc:HGNC:16513]	1.0274712	
FBXO4	F-box protein 4 [Source:HGNC Symbol;Acc:HGNC:13583]	1.0269887	
TMEM132C	transmembrane protein 132C [Source:HGNC Symbol;Acc:HGNC:25436]	1.0261902	
GABRP	gamma-aminobutyric acid type A receptor subunit pi [Source:HGNC Symbol;Acc:HGNC:4089]	1.0245599	
SOX21	SRY-box transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11197]	1.0238724	
TNFRSF19	TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]	1.0237716	
AGER	advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]	1.023682	
CXXC4	CXXC finger protein 4 [Source:HGNC Symbol;Acc:HGNC:24593]	1.0218681	
DNAH3	dynein axonemal heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:2949]	1.021645	
FAM151B-DT	FAM151B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55578]	1.0216068	
NRG1	neuregulin 1 [Source:HGNC Symbol;Acc:HGNC:7997]	1.0211893	
ZNF879	zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]	1.0209192	
ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:28739]	1.0181835	
PDZD7	PDZ domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26257]	1.0181221	
TRAF1	TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]	1.0178059	
SPATA18	spermatogenesis associated 18 [Source:HGNC Symbol;Acc:HGNC:29579]	1.0170796	
MIR367	microRNA 367 [Source:HGNC Symbol;Acc:HGNC:31781]	1.0164655	
SLC22A18	solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964]	1.0164045	
MUC1	mucin 1, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7508]	1.0160131	
GSDMB	gasdermin B [Source:HGNC Symbol;Acc:HGNC:23690]	1.0149999	
STYK1	serine/threonine/tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18889]	1.0149614	
FAM222A	family with sequence similarity 222 member A [Source:HGNC Symbol;Acc:HGNC:25915]	1.0143898	
FAM157A	family with sequence similarity 157 member A [Source:HGNC Symbol;Acc:HGNC:34079]	1.0124224	
NAALAD2	N-acetylated alpha-linked acidic dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:14526]	1.0120882	
ZDHHC11	zinc finger DHHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:19158]	1.011564	
CRYZL2P	crystallin zeta like 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:52164]	1.0108372	
PRSS27	serine protease 27 [Source:HGNC Symbol;Acc:HGNC:15475]	1.0104702	
PTGES3L	prostaglandin E synthase 3 like [Source:HGNC Symbol;Acc:HGNC:43943]	1.0093415	
NEXN	nexilin F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:29557]	1.0088928	
TMEM171	transmembrane protein 171 [Source:HGNC Symbol;Acc:HGNC:27031]	1.0073514	
ALKBH6	alkB homolog 6 [Source:HGNC Symbol;Acc:HGNC:28243]	1.0070469	
MAPRE3	microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]	1.0066494	
DPP10-AS1	DPP10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40941]	1.0023159	
ZNF343	zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017]	1.0008956	
RPSAP47	ribosomal protein SA pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:36162]	1.0007349	
C1RL-AS1	C1RL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27461]	1.0003153	
NECAB2	N-terminal EF-hand calcium binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23746]	0.99940723	
PI15	peptidase inhibitor 15 [Source:HGNC Symbol;Acc:HGNC:8946]	0.9982919	
C12orf56	chromosome 12 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26967]	0.99791515	
SOX21-AS1	SOX21 antisense divergent transcript 1 [Source:HGNC Symbol;Acc:HGNC:39807]	0.9955683	
SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	0.9955674	
ADGRG3	adhesion G protein-coupled receptor G3 [Source:HGNC Symbol;Acc:HGNC:13728]	0.9946228	
EMX1	empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340]	0.994608	
CCDC153	coiled-coil domain containing 153 [Source:HGNC Symbol;Acc:HGNC:27446]	0.99436736	
PCDH17	protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]	0.99378926	
N4BP2L1	NEDD4 binding protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:25037]	0.9936341	
FRRS1L	ferric chelate reductase 1 like [Source:HGNC Symbol;Acc:HGNC:1362]	0.9930765	
CCDC160	coiled-coil domain containing 160 [Source:HGNC Symbol;Acc:HGNC:37286]	0.99028325	
KDM4D	lysine demethylase 4D [Source:HGNC Symbol;Acc:HGNC:25498]	0.98773414	
PNCK	pregnancy up-regulated nonubiquitous CaM kinase [Source:HGNC Symbol;Acc:HGNC:13415]	0.9876396	
PRKG2	protein kinase cGMP-dependent 2 [Source:HGNC Symbol;Acc:HGNC:9416]	0.98714894	
PITPNM3	PITPNM family member 3 [Source:HGNC Symbol;Acc:HGNC:21043]	0.9862857	
KIAA0319	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]	0.985553	
LINC01896	long intergenic non-protein coding RNA 1896 [Source:HGNC Symbol;Acc:HGNC:52715]	0.9842285	
SP8	Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]	0.98347926	
LMNTD2	lamin tail domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28561]	0.9810604	
NEURL1	neuralized E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:7761]	0.9799948	
ABCA1	ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]	0.97975206	
LMCD1-AS1	LMCD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44477]	0.9781656	
KLF11	KLF transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]	0.9778316	
BFSP1	beaded filament structural protein 1 [Source:HGNC Symbol;Acc:HGNC:1040]	0.97545767	
UNC80	unc-80 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:26582]	0.97405666	
PTK2B	protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]	0.971917	
ADCY10P1	ADCY10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44143]	0.97142017	
NABP1	nucleic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26232]	0.969582	
