ID,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,MSigDB_gene_sets
DORSEY_GAB2_TARGETS,19,-0.6369000455928358,-1.653249998811687,0.022235202492211836,0.3010632209648363,0.2815387166072897,766,"tags=37%, list=5%, signal=35%",1847/4092/7980/2791/960/7262/5054,C2
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,59,-0.6365741621979831,-2.0927310813425217,2.5297797398094733e-5,0.0019310264530400473,0.0018057958311258485,1292,"tags=25%, list=9%, signal=23%",1020/85236/8349/4000/3725/8338/8355/8357/8294/8970/8341/8339/3017/8365/8334,C2
DELACROIX_RAR_TARGETS_DN,18,-0.6360275298526459,-1.631603625927529,0.027843556641967766,0.3323971635173504,0.3108405952765268,1135,"tags=22%, list=8%, signal=20%",4254/8829/3006/2012,C2
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,67,-0.6357397970571501,-2.1331608748394877,1.8859157164467388e-6,2.5782292923552517e-4,2.4110263743368324e-4,1554,"tags=28%, list=11%, signal=25%",5439/63925/5438/5441/85236/5436/8349/3725/1959/8338/8355/8357/8294/8970/8341/8339/3017/8365/8334,C2
REACTOME_HCMV_LATE_EVENTS,69,-0.6351006028105992,-2.141048841692562,1.272032709704325e-6,1.9253123656167605e-4,1.8004523127957835e-4,366,"tags=17%, list=3%, signal=17%",8338/8355/8357/8294/8970/8969/8341/8339/92815/3017/8365/8334,C2
GOBP_TRNA_WOBBLE_BASE_MODIFICATION,15,-0.6348855836084328,-1.5640058889847899,0.04512120226870416,0.7949584938013831,0.7845489752746936,2747,"tags=60%, list=19%, signal=48%",27304/26610/25821/285381/8846/348180/55687/81605/90353,C5
MCCABE_HOXC6_TARGETS_CANCER_DN,20,-0.6335693348907271,-1.66414036296635,0.019732149932641257,0.2787495047151122,0.2606720859522609,3689,"tags=45%, list=26%, signal=33%",122704/5331/9780/55239/79042/84269/9367/8195/23158,C2
NAGASHIMA_EGF_SIGNALING_UP,50,-0.6328288943237084,-2.016521651316444,1.4508868169471284e-4,0.00798553029898952,0.007467653951887818,1703,"tags=38%, list=12%, signal=34%",1847/1316/150094/3491/4609/8870/64782/1844/23764/1969/2669/3725/3976/23237/2354/4739/1839/8061/4982,C2
GOBP_OVULATION,16,-0.6321715570643617,-1.577340181800688,0.039644312708410526,0.7949584938013831,0.7845489752746936,578,"tags=31%, list=4%, signal=30%",4609/9510/3248/174/7130,C5
REACTOME_HCMV_EARLY_EVENTS,84,-0.6315313073096764,-2.1946590958321304,1.8932111709806278e-7,5.731020673297072e-5,5.3593534276256124e-5,366,"tags=24%, list=3%, signal=23%",6907/7280/4790/84617/85236/8349/8338/8355/10381/8357/8294/8970/8969/8341/8339/92815/3017/8365/8334/2874,C2
GOBP_CHAPERONE_MEDIATED_AUTOPHAGY,15,-0.6303024289498287,-1.5527155383117688,0.04848090748166613,0.797506035551926,0.787063158449592,2426,"tags=73%, list=17%, signal=61%",6625/9531/3320/23400/3312/10273/5476/2670/6622/171024/1263,C5
HASLINGER_B_CLL_WITH_11Q23_DELETION,21,-0.6294717524701419,-1.6709013129448824,0.01857635368079497,0.2714709893076175,0.25386559567402206,449,"tags=14%, list=3%, signal=14%",10675/8339/1268,C2
PID_NCADHERIN_PATHWAY,29,-0.6287143674212922,-1.790174727892769,0.004406538734896943,0.10260940196974311,0.09595499327291494,675,"tags=7%, list=5%, signal=7%",2596/1268,C2
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,19,-0.6282044792142796,-1.6318993455326267,0.02487307646896769,0.6758583137916127,0.6670083427633283,931,"tags=21%, list=7%, signal=20%",2822/150/7133/7079,C5
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,24,-0.6276214559471869,-1.7171776522896074,0.009640437727983325,0.4757916715409457,0.4695614566827252,2328,"tags=54%, list=16%, signal=45%",117246/5393/161424/9875/23481/10799/29777/51010/10171/8602/27340/23246/23212,C5
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX,24,-0.6270271432900212,-1.7155516077946535,0.009987840889352093,0.4798793751804598,0.4735956342235827,4032,"tags=83%, list=29%, signal=60%",11157/2091/1736/92345/10556/9410/10940/9221/55651/10199/10557/54433/4809/10528/10248/51367/10799/138716/55505/9136,C5
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_DN,22,-0.6266184974056465,-1.6804503644471664,0.016123670212765957,0.2482291073809706,0.23213099259565195,4733,"tags=86%, list=33%, signal=58%",5518/3856/5050/7529/2805/537/5531/2821/10519/10383/51081/51330/9296/5476/533/1717/226/527/4282,C2
GOBP_ECTODERM_DEVELOPMENT,16,-0.6256096674660738,-1.5609675183737162,0.04364579473879215,0.7949584938013831,0.7845489752746936,413,"tags=19%, list=3%, signal=18%",4771/60401/57822,C5
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,67,-0.6247853620434971,-2.0964043711798688,3.4305343092969793e-6,3.63465110070015e-4,3.398937282763981e-4,1220,"tags=25%, list=9%, signal=23%",5441/85236/10514/84172/9533/8349/10849/8338/8355/8357/8294/8970/8341/8339/3017/8365/8334,C2
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,71,-0.6234934742717025,-2.112183685459552,3.0061895842035518e-6,3.2667260148345264e-4,3.054872816336403e-4,1249,"tags=24%, list=9%, signal=22%",2966/5441/85236/84172/9533/8349/10849/8338/8355/8357/8294/8970/8341/8339/3017/8365/8334,C2
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE,25,-0.6227880713650381,-1.7193114491597887,0.009866820052210078,0.4798793751804598,0.4735956342235827,938,"tags=28%, list=7%, signal=26%",8195/134/8862/5724/2702/796/1268,C5
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,33,-0.6223335591814715,-1.826503761854553,0.002172155991109315,0.24244602639227816,0.2392713368668107,3602,"tags=61%, list=25%, signal=45%",9191/84135/84128/468/84232/23160/4691/55127/10269/25926/64768/5440/51547/56919/11137/2064/5441/55646/646/387496,C5
GOCC_SMALL_SUBUNIT_PROCESSOME,38,-0.621126149562991,-1.8777438210326363,5.997770783656777e-4,0.1208717417650831,0.11928899669717369,3971,"tags=76%, list=28%, signal=55%",2091/25879/22984/51096/27042/55127/55813/10199/4809/25983/51118/10528/57050/10607/79954/84294/10885/84916/79050/92856/10436/55272/8602/27340/65083/9136/9277/10813/5822,C5
GOCC_U5_SNRNP,18,-0.6207212650132728,-1.5927043496696693,0.033871587850826605,0.7759366964406195,0.7657762572728927,4879,"tags=89%, list=35%, signal=58%",23020/6633/6632/10421/6634/6635/9410/6638/10594/10907/9416/6628/6637/25980/8559/100130932,C5
GOMF_CHLORIDE_CHANNEL_REGULATOR_ACTIVITY,16,-0.6202056751736253,-1.547483940870478,0.047610226009633196,0.797506035551926,0.787063158449592,65,"tags=19%, list=0%, signal=19%",23678/65266/7809,C5
GOBP_PEPTIDYL_THREONINE_DEPHOSPHORYLATION,15,-0.6198353949509461,-1.5269305728989253,0.056428597232758934,0.8212907427646381,0.8105364187725442,2708,"tags=53%, list=19%, signal=43%",5536/5496/192111/54704/1847/8493/150290/11221,C5
KOBAYASHI_EGFR_SIGNALING_6HR_DN,16,-0.6197676919883972,-1.5433037928589743,0.05049653706621716,0.4467731191787648,0.41779905956336144,1703,"tags=62%, list=12%, signal=55%",1847/6376/3491/8870/23764/1969/3725/2152/8061/7262,C2
REACTOME_MEIOTIC_RECOMBINATION,42,-0.6190368964147733,-1.9063198447261172,4.94508405015209e-4,0.02074976851935105,0.019404107815344053,366,"tags=31%, list=3%, signal=30%",5889/85236/8349/8338/8355/8357/8294/8970/8341/8339/3017/8365/8334,C2
GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,15,-0.6190313145937526,-1.5249497649449628,0.05697048517033344,0.8212907427646381,0.8105364187725442,3177,"tags=73%, list=22%, signal=57%",54680/285855/11224/8886/23560/117246/84154/84365/9875/23481/23246,C5
GOBP_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT,16,-0.6183536256757969,-1.5428628660072328,0.0488699518340126,0.797506035551926,0.787063158449592,5036,"tags=94%, list=36%, signal=60%",10476/134145/522/498/539/506/509/514/515/30968/9551/10632/513/521/65990,C5
GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,27,-0.6170240934214228,-1.7344573395417182,0.008072976054732041,0.46855553021664764,0.4624200684150513,2252,"tags=56%, list=16%, signal=47%",10607/5393/84294/28987/161424/55720/10799/29777/51010/10171/88745/8602/27340/23246/23212,C5
GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY,28,-0.6169357664663051,-1.7449220124509153,0.006998880179171333,0.4377316870680002,0.43199984554195475,329,"tags=18%, list=2%, signal=17%",2810/1032/1026/5570/124790,C5
GENTILE_UV_LOW_DOSE_UP,23,-0.6165919425199866,-1.671036098300836,0.016563146997929608,0.251593609237368,0.23527730031014893,920,"tags=30%, list=7%, signal=29%",79080/54498/9052/7832/10769/1026/9518,C2
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,16,-0.6156319893768092,-1.5360720728330257,0.050796591330122265,0.8028525177882241,0.7923396316145671,467,"tags=19%, list=3%, signal=18%",8862/93649/1026,C5
REACTOME_MITOCHONDRIAL_TRANSLATION,92,-0.6145156966783818,-2.163782555080343,3.209482976915606e-7,7.556549364537967e-5,7.06649322110366e-5,4053,"tags=74%, list=29%, signal=53%",118487/10884/54460/29074/3396/55168/65003/51642/64969/29093/122704/84311/26284/54948/51023/51650/64965/65005/55052/123263/65008/51021/51258/29088/54534/54516/85476/60488/11222/55173/64968/63875/54998/64928/51081/7284/56945/51318/64960/79590/10102/51073/64949/64976/64963/51253/51649/51069/57129/84545/65993/51116/740/64983/28973/90480/9553/65080/219927/6150/64981/92399/51264/64979/6182/28957/6183/64978,C2
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,68,-0.6142711509744582,-2.070147958002202,2.3006973484000922e-5,0.010432224539151668,0.010295620634090412,4934,"tags=82%, list=35%, signal=54%",6169/54680/6147/285855/6165/9045/6128/4869/6134/55153/81887/84231/220717/11224/6152/51018/51121/22907/4931/55052/22868/26156/55651/54475/8886/65008/90441/23195/10412/23560/4809/6838/55299/54663/117246/80135/26155/51154/84154/51388/55794/84365/6154/9875/23481/115416/220064/55027/2971/55003/3692/10969/23246/23212/51491/56342,C5
GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT,22,-0.6131998037852535,-1.6473182310740193,0.02021258788081687,0.648859845466046,0.640363403657738,5036,"tags=86%, list=36%, signal=56%",10476/134145/522/498/539/506/9605/509/514/518/515/30968/9551/10632/513/516/521/527/65990,C5
GOMF_DNA_REPLICATION_ORIGIN_BINDING,16,-0.612818062234308,-1.5290510034715092,0.05324194145979993,0.8057439426921894,0.7951931949932565,3905,"tags=69%, list=28%, signal=50%",8318/3329/11143/4171/990/55388/4174/1660/4998/5001/83743,C5
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP,21,-0.6122992604672239,-1.6253177910130192,0.024538633137294666,0.31802668879466295,0.29740207230617877,1952,"tags=48%, list=14%, signal=41%",26354/10528/29925/9188/10171/4830/10969/79084/140809/646,C2
GOBP_MATURATION_OF_LSU_RRNA,26,-0.6121417632049378,-1.7041696274753142,0.0110875738044801,0.515643256099379,0.5088912079492148,3284,"tags=77%, list=23%, signal=59%",54680/285855/81887/11224/51018/26156/55651/8886/65008/10412/23560/4809/117246/80135/84154/84365/9875/23481/3692/23246,C5
GOBP_PROTEIN_NEDDYLATION,17,-0.6120779056422277,-1.5493159749816872,0.04514885899954662,0.7949584938013831,0.7845489752746936,2196,"tags=35%, list=16%, signal=30%",8883/84259/4738/140739/150678/2034,C5
GOCC_CORNIFIED_ENVELOPE,15,-0.6116352820497567,-1.5067300435454185,0.06307575593367291,0.8275128558748589,0.816677056935078,1021,"tags=27%, list=7%, signal=25%",84518/2125/11187/301,C5
GOBP_WATER_HOMEOSTASIS,38,-0.6114342917440417,-1.848444094806872,9.815683280619478e-4,0.16184723227475978,0.1597279370209897,502,"tags=18%, list=4%, signal=18%",4233/2692/2810/79152/360/57822/239,C5
GOCC_ORGANELLAR_RIBOSOME,79,-0.6109454241293948,-2.106763351812101,7.635562926538587e-7,5.036000821094313e-4,4.97005732309239e-4,3991,"tags=75%, list=28%, signal=54%",10884/54460/29074/3396/55168/65003/51642/64969/29093/122704/84311/54948/51023/51650/64965/65005/55052/51021/26164/51258/29088/54534/60488/11222/55173/64968/63875/64928/51081/56945/51318/64960/79590/51073/64949/64976/64963/51253/51069/57129/84545/65993/51116/740/64983/28973/9553/65080/219927/6150/64981/51264/64979/6182/28957/6183/84769/64978/92170,C5
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,50,-0.6105627488894804,-1.9455701433144814,3.659050154954197e-4,0.016496866549676473,0.015427014371111483,366,"tags=28%, list=3%, signal=27%",10524/85236/8349/4609/8338/8355/8357/8294/8970/8341/8339/3017/8365/8334,C2
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT,17,-0.6103095793774103,-1.5448399171044032,0.046244521686564906,0.7949584938013831,0.7845489752746936,1309,"tags=24%, list=9%, signal=21%",6622/134/150/1268,C5
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE,15,-0.6098826981942151,-1.4948160533838588,0.06806864185146706,0.5123888173472778,0.47915945885906985,2486,"tags=40%, list=18%, signal=33%",1869/993/898/896/4609/1026,C2
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,44,-0.6096854059751107,-1.8955078065687407,4.190441630879048e-4,0.01830834188831485,0.017121012197785803,581,"tags=20%, list=4%, signal=20%",79084/8338/8355/8357/8294/8969/92815/8365/8334,C2
HP_REDUCED_SUBCUTANEOUS_ADIPOSE_TISSUE,20,-0.6086248797874295,-1.599847925841418,0.030002419549963705,0.7378561146948701,0.7281943185686106,1630,"tags=25%, list=12%, signal=22%",8260/4000/7040/26580/857,C5
SA_TRKA_RECEPTOR,15,-0.6082946504327186,-1.4909237650889884,0.06935836348654749,0.516591818024584,0.48308988720164886,566,"tags=13%, list=4%, signal=13%",3265/1026,C2
RODRIGUES_THYROID_CARCINOMA_UP,15,-0.607457704829171,-1.4888724202521924,0.0699315731021388,0.5195611263584142,0.48586663042135797,1460,"tags=33%, list=10%, signal=30%",84331/51303/84976/55824/119032,C2
XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR,23,-0.6072383755354958,-1.6456868405484897,0.020027886931169983,0.2812606786314407,0.2630204056152044,1188,"tags=35%, list=8%, signal=32%",7378/4047/3241/3725/1839/960/7262/89795,C2
GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,24,-0.6063078237312065,-1.6588633729041666,0.01684905332638527,0.6185447724836792,0.6104452889018805,5022,"tags=79%, list=36%, signal=51%",6169/6147/6128/6134/84231/220717/6152/22907/55052/22868/54475/23195/55299/51154/84154/55794/23246/23212/56342,C5
GOCC_U2_SNRNP,21,-0.6043405852548223,-1.6065464887388727,0.02807952449272392,0.7073505215094168,0.6980881783607753,5128,"tags=90%, list=36%, signal=58%",51639/6633/27336/6627/6632/8175/6634/10992/6635/23450/10946/6629/6638/6628/83443/6637/84844/10291/100130932,C5
GOCC_SPLICEOSOMAL_TRI_SNRNP_COMPLEX,33,-0.6031377285167621,-1.770165394103456,0.0038391594261466965,0.33307651048200876,0.32871506754668267,4879,"tags=82%, list=35%, signal=54%",23020/6633/6632/10421/11157/6634/10713/25804/9128/6635/9343/6636/9129/6638/10594/10907/4809/9416/6628/6637/26121/51690/9092/27258/10465/8559/100130932,C5
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,40,-0.6030844625536373,-1.8413511488039018,9.576925243648246e-4,0.16158277358760006,0.15946694126632893,710,"tags=22%, list=5%, signal=21%",84959/2101/133522/814/7098/6988/4057/7130/4286,C5
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN,26,-0.6030613078333027,-1.6771529230242725,0.012790231293729666,0.21256862832480913,0.19878316128335274,1839,"tags=38%, list=13%, signal=34%",3624/7114/133/72/3371/3491/58/4609/6876/5054,C2
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,58,-0.6030565663955892,-1.9742896817018976,1.3432731562432705e-4,0.007692961670485109,0.007194058937775126,3999,"tags=76%, list=28%, signal=55%",5707/5684/5685/5694/5711/5688/5706/5708/5718/5692/5705/8454/7979/5717/5690/5700/5719/5713/5689/890/7311/5714/5695/6502/9861/5709/5702/10213/5693/5682/9491/5701/5691/1019/5686/898/5704/5687/10197/5683/5715/8900/9134/1026,C2
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,15,-0.6009890902106787,-1.473017914125841,0.0759860996668219,0.5376111692620889,0.5027460947993753,258,"tags=27%, list=2%, signal=26%",4303/9314/857/1026,C2
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,42,-0.5998463233614252,-1.8472226076225764,0.0012944983818770227,0.04124875295033701,0.03857369535233075,2585,"tags=55%, list=18%, signal=45%",54517/54920/79691/54802/54888/81890/4234/51605/10785/24140/63892/55644/55039/80324/55621/348180/54482/83480/81605/115708/8270/90353/113179,C2
ZHU_SKIL_TARGETS_UP,17,-0.5996675223987533,-1.5158226877186085,0.05547428828626083,0.46098045834739887,0.4310850266207885,94,"tags=18%, list=1%, signal=18%",3726/1026/5054,C2
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,24,-0.599292655642706,-1.6396698132282175,0.01971512940767761,0.6385413564852724,0.6301800292811236,552,"tags=17%, list=4%, signal=16%",23576/573971/857/1268,C5
KEGG_PROTEASOME,40,-0.5988939519073456,-1.8259511216075792,0.0018278402924544468,0.05234045377987801,0.048946078955127974,3999,"tags=88%, list=28%, signal=63%",5707/5684/5685/5694/5688/5706/5708/5718/5692/5705/7979/5717/5690/5700/5719/5713/5689/5714/5695/9861/5709/5702/10213/5693/51371/5682/9491/5701/5691/5686/23198/5704/5687/10197/5683,C2
GOBP_REGULATION_OF_COLLATERAL_SPROUTING,17,-0.598883118252673,-1.5159168035679207,0.05459422699108357,0.8133082480909883,0.8026584502179844,893,"tags=24%, list=6%, signal=22%",23566/6696/7473/1630,C5
GOCC_SYNAPTIC_CLEFT,15,-0.5988018253390749,-1.4751155252924464,0.07297424226003396,0.8373184627583885,0.8263542651068314,716,"tags=33%, list=5%, signal=32%",6505/577/43/869/26052,C5
GOCC_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK,22,-0.5982545168495876,-1.6071687667627477,0.026824573150318044,0.6986465196363327,0.6894981503233827,946,"tags=18%, list=7%, signal=17%",51062/375346/9854/65055,C5
NAKAMURA_ADIPOGENESIS_EARLY_DN,29,-0.5979959040442795,-1.7027082730656302,0.009097370291400142,0.169844296453541,0.15882958102073516,74,"tags=24%, list=1%, signal=24%",7058/72/3491/5054/9518/4907/4982,C2
KYNG_WERNER_SYNDROM_DN,17,-0.5979662571074853,-1.5115222771910937,0.05678706725179101,0.46499114052214285,0.4348356086698959,154,"tags=18%, list=1%, signal=17%",4501/53358/8334,C2
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,19,-0.5977207452543745,-1.552711139869433,0.0406942421976465,0.7949584938013831,0.7845489752746936,520,"tags=37%, list=4%, signal=36%",975/9308/5588/3566/8767/8651/301,C5
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,22,-0.5977169962704191,-1.605724755456521,0.026991965182457316,0.6986465196363327,0.6894981503233827,2741,"tags=55%, list=19%, signal=44%",9308/30968/7186/5588/84433/8767/11146/4860/5142/3662/5144/301,C5
REACTOME_HATS_ACETYLATE_HISTONES,94,-0.5973110764875721,-2.1121650140927106,5.418741049754898e-7,1.1482312284430628e-4,1.0737663185435364e-4,366,"tags=13%, list=3%, signal=13%",8338/8355/8357/8294/8970/8969/8341/8339/92815/3017/8365/8334,C2
GOBP_MRNA_MODIFICATION,25,-0.5968886639221126,-1.6478117692679175,0.018096544400690234,0.6281838738134337,0.6199581718131201,4383,"tags=64%, list=31%, signal=44%",25962/56339/79066/1736/3182/51726/26995/54517/54931/54888/27079/51605/79828/80324/83480/115708,C5
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,16,-0.5968744088203448,-1.4862964799561404,0.06757301476785518,0.5104713664637617,0.47736635819678164,2449,"tags=62%, list=17%, signal=52%",347733/6903/84790/10383/6902/7277/6905/7280/84617/10381,C2
GOBP_TELOMERASE_RNA_LOCALIZATION,19,-0.5964855201539649,-1.5495023709102163,0.04159943327167539,0.7949584938013831,0.7845489752746936,4668,"tags=84%, list=33%, signal=56%",8607/5394/10694/10856/1736/10574/92345/908/22948/10576/55164/6950/55651/7203/55505/55135,C5
REACTOME_DNA_REPLICATION_PRE_INITIATION,105,-0.5958945149513882,-2.143489905718973,7.873951285242346e-8,2.7808171289047554e-5,2.600476016573459e-5,3999,"tags=64%, list=28%, signal=46%",5707/5684/54107/8318/5685/5694/3014/5711/5688/5706/5708/5718/5692/81620/5705/7979/5717/5690/5700/5719/4171/5713/990/5689/3015/7311/51053/5714/5695/9861/5709/23649/55388/5702/1869/10213/5693/5682/9491/5701/4174/5691/4998/4173/5686/5001/23198/5427/5704/5687/4175/10197/56655/85236/8349/5683/5715/8338/8355/8357/8294/8970/8341/8339/3017/8365/8334,C2
REACTOME_METABOLISM_OF_PORPHYRINS,18,-0.595657499392011,-1.5280422469198673,0.05171491864639829,0.4482471109440358,0.4191774602479558,2357,"tags=67%, list=17%, signal=56%",2235/28982/3145/1355/7389/211/3162/1371/1352/3163/9429/1244,C2
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_UP,24,-0.5941247139748322,-1.6249697858838683,0.022688135009471328,0.3035940470310541,0.283905413942008,1047,"tags=25%, list=7%, signal=23%",4609/4199/5308/2014/7262/301,C2
GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS,17,-0.5940023471287535,-1.503562401288715,0.0584101556596645,0.8263757490079917,0.8155548398204303,1116,"tags=29%, list=8%, signal=27%",3373/7040/23553/960/57214,C5
GOMF_NADPH_BINDING,16,-0.5936065282860564,-1.48111603374379,0.06924786958132642,0.8373184627583885,0.8263542651068314,2746,"tags=62%, list=19%, signal=50%",3930/3156/54920/5860/4552/27158/7881/9540/573971/874,C5
HP_HYPERREFLEXIA_IN_UPPER_LIMBS,16,-0.5928021871500999,-1.479109110813706,0.06961837717673212,0.8373184627583885,0.8263542651068314,1030,"tags=56%, list=7%, signal=52%",51271/5832/23400/3329/2512/6392/6390/644096/65055,C5
JI_METASTASIS_REPRESSED_BY_STK11,16,-0.5922922571999002,-1.474886314394591,0.07164058778262304,0.5244119465718173,0.4904028660100078,344,"tags=19%, list=2%, signal=18%",4739/2034/9518,C2
BIOCARTA_P53_PATHWAY,16,-0.5920552331894847,-1.4742960931568572,0.07182381179229726,0.5248091627168203,0.4907743219564414,2486,"tags=50%, list=18%, signal=41%",5111/1869/1019/898/581/5925/596/1026,C2
